"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"15435","AUTREV SUREND","21 | 0","07/11/1980","05/31/2024","DBA: GREENBLATTS DELICATESSEN                        ROY KAVIN INC                         8017 W SUNSET BLVD,                         WEST HOLLYWOOD, CA  90046","","","8","","4","1983","8017 W SUNSET BLVD","WEST HOLLYWOOD","19","90046","","","",""
"15435","AUTREV SUREND","21 | 0","07/11/1980","05/31/2024","DBA: GREENBLATTS DELICATESSEN                        ROY KAVIN INC                         8017 W SUNSET BLVD,                         WEST HOLLYWOOD, CA  90046","","","8","","4","1983","8017 W SUNSET BLVD","WEST HOLLYWOOD","19","90046","","","",""
"45868","SUREND CANCEL","21 | 0","11/21/1978","06/30/2024","DBA: RITE AID STORE 5579                        THRIFTY PAYLESS, INC.                         12059 CENTRAL AVE,                         CHINO, CA  91710","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT                              ATTN: RUTE CANTOR, SAN FRANCISCO, CA  94105","","","","7","3602","12059 CENTRAL AVE","CHINO","36","91710","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT","SAN FRANCISCO","94105","CA"
"269073","ACTIVE CANCEL","20 | 0","02/27/1992","03/31/2024","DBA: ARCO AM/PM                        WORLD OIL MARKETING COMPANY                         3450 W BALL RD,                         ANAHEIM, CA  92804-3709","9302 S GARFIELD AVE                              SOUTH GATE, CA  90280-3805","","7","","11","3001","3450 W BALL RD","ANAHEIM","30","92804","9302 S GARFIELD AVE","SOUTH GATE","90280","CA"
"301021","SUREND NREN","41 | 0","11/21/1994","10/31/2023","DBA: BONJOUR CAFE                        CAMPOS, ARTHUR O                         24633 DEL PRADO,                         DANA POINT, CA  92629-2804","16 CALLENDER CT                               LAGUNA NIGUEL, CA  92677","","7","","11","3028","24633 DEL PRADO","DANA POINT","30","92629","16 CALLENDER CT","LAGUNA NIGUEL","92677","CA"
"346893","ACTIVE CANCEL","21 | 0","11/18/1998","10/31/2024","DBA: QUIK PICK MARKET                        JI, CHONG OK                         11708 VENICE BLVD,                         LOS ANGELES, CA  90066","","21-2619/ 21-653565","","","3","1933","11708 VENICE BLVD","LOS ANGELES","19","90066","","","",""
"384405","ACTIVE CANCEL","20 | 0","03/27/2002","02/29/2024","DBA: G & M OIL CO 86                        G & M OIL CO LLC                         49709 29 PALMS HWY,                         MORONGO VALLEY, CA  92256","16868 A LN                              HUNTINGTON BEACH, CA  92647-4831","20-366939","7","","8","3600","49709 29 PALMS HWY","MORONGO VALLEY","36","92256","16868 A LN","HUNTINGTON BEACH","92647","CA"
"430360","REVPEN NREN","47 | 2","10/17/2005","09/30/2023","DBA: PATINA CATERING AT CCPA                        PATINA GROUP NEWCO LLC THE                         12700 CENTER COURT DR S,                         CERRITOS, CA  90703","250 DELAWARE AVE, 12TH FLR - LICENSING                              BUFFALO, NY  14202","47-368743","A","","3","1915","12700 CENTER COURT DR S","CERRITOS","19","90703","250 DELAWARE AVE, 12TH FLR - LICENSING","BUFFALO","14202","NY"
"430360","REVPEN NREN","58 | 2","10/17/2005","09/30/2023","DBA: PATINA CATERING AT CCPA                        PATINA GROUP NEWCO LLC THE                         12700 CENTER COURT DR S,                         CERRITOS, CA  90703","250 DELAWARE AVE, 12TH FLR - LICENSING                              BUFFALO, NY  14202","47-368743","A","","3","1915","12700 CENTER COURT DR S","CERRITOS","19","90703","250 DELAWARE AVE, 12TH FLR - LICENSING","BUFFALO","14202","NY"
"430360","REVPEN NREN","68 | 2","10/17/2005","09/30/2023","DBA: PATINA CATERING AT CCPA                        PATINA GROUP NEWCO LLC THE                         12700 CENTER COURT DR S,                         CERRITOS, CA  90703","250 DELAWARE AVE, 12TH FLR - LICENSING                              BUFFALO, NY  14202","47-368743","A","","3","1915","12700 CENTER COURT DR S","CERRITOS","19","90703","250 DELAWARE AVE, 12TH FLR - LICENSING","BUFFALO","14202","NY"
"430360","REVPEN NREN","47 | 2","10/17/2005","09/30/2023","DBA: PATINA CATERING AT CCPA                        PATINA GROUP NEWCO LLC THE                         12700 CENTER COURT DR S,                         CERRITOS, CA  90703","250 DELAWARE AVE, 12TH FLR - LICENSING                              BUFFALO, NY  14202","47-368743","A","","3","1915","12700 CENTER COURT DR S","CERRITOS","19","90703","250 DELAWARE AVE, 12TH FLR - LICENSING","BUFFALO","14202","NY"
"430790","ACTIVE CANCEL","21 | 0","10/18/2007","06/30/2024","DBA: RITE AID 6461                        THRIFTY PAYLESS, INC.                         39155 WASHINGTON ST,                         PALM DESERT, CA  92211-1259","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT                              ATTN: RUTE CANTOR, SAN FRANCISCO, CA  94105","","","","8","3318","39155 WASHINGTON ST","PALM DESERT","33","92211","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT","SAN FRANCISCO","94105","CA"
"466822","ACTIVE CANCEL","48 | 0","03/21/2013","02/29/2024","DBA: SHADY NOOK SPORTS BAR                        BLACKWATER TAVERNS INC                         151 S KRAEMER BLVD, STE C2,                         BREA, CA  92821-4672","","","5,7","","11","3002","151 S KRAEMER BLVD, STE C2","BREA","30","92821","","","",""
"473385","REVPEN SUSPEN","47 | 1","01/15/2009","08/31/2024","DBA: DISTRICT 7 DTLA                        BIG CITY ENTERTAINMENT GROUP LLC                         555 W 7TH ST,                         LOS ANGELES, CA  90014-2501","505 N BRAND BLVD , STE 700                              GLENDALE, CA  91203","47-458554/ 47-645968","7,8","","4","1933","555 W 7TH ST","LOS ANGELES","19","90014","505 N BRAND BLVD , STE 700","GLENDALE","91203","CA"
"473385","REVPEN SUSPEN","47 | 1","01/15/2009","08/31/2024","DBA: DISTRICT 7 DTLA                        BIG CITY ENTERTAINMENT GROUP LLC                         555 W 7TH ST,                         LOS ANGELES, CA  90014-2501","505 N BRAND BLVD , STE 700                              GLENDALE, CA  91203","47-458554/ 47-645968","7,8","","4","1933","555 W 7TH ST","LOS ANGELES","19","90014","505 N BRAND BLVD , STE 700","GLENDALE","91203","CA"
