"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"36279","ACTIVE NREN","20 | 0","04/01/1968","09/30/2023","DBA: HONG SANG LUNG CO                        LEE, LARRY                         930 CHUNG KING RD,                         LOS ANGELES, CA  90012","","","7","","4","1933","930 CHUNG KING RD","LOS ANGELES","19","90012","","","",""
"38946","REVPEN ACTIVE","52 | 1","01/01/1994","06/30/2024","DBA: DON DIEGO VFW POST 7420                        VFW DON DIEGO POST 7420                         2100-08 LOGAN AVE,                         SAN DIEGO, CA  92113","","","","","10","3710","2100-08 LOGAN AVE","SAN DIEGO","37","92113","","","",""
"38946","REVPEN ACTIVE","52 | 1","01/01/1994","06/30/2024","DBA: DON DIEGO VFW POST 7420                        VFW DON DIEGO POST 7420                         2100-08 LOGAN AVE,                         SAN DIEGO, CA  92113","","","","","10","3710","2100-08 LOGAN AVE","SAN DIEGO","37","92113","","","",""
"38946","REVPEN ACTIVE","58 | 1","01/01/1994","06/30/2024","DBA: DON DIEGO VFW POST 7420                        VFW DON DIEGO POST 7420                         2100-08 LOGAN AVE,                         SAN DIEGO, CA  92113","","","","","10","3710","2100-08 LOGAN AVE","SAN DIEGO","37","92113","","","",""
"38946","REVPEN ACTIVE","58 | 1","01/01/1994","06/30/2024","DBA: DON DIEGO VFW POST 7420                        VFW DON DIEGO POST 7420                         2100-08 LOGAN AVE,                         SAN DIEGO, CA  92113","","","","","10","3710","2100-08 LOGAN AVE","SAN DIEGO","37","92113","","","",""
"142775","SUREND CANCEL","48 | 0","07/28/1983","05/31/2024","DBA: CORNER THE                        HART, EDWARD L                         13707 CENTRAL AVE,                         CHINO, CA  91710","12054 ABACHERLI PL                              CHINO, CA  91710","","7","","7","3602","13707 CENTRAL AVE","CHINO","36","91710","12054 ABACHERLI PL","CHINO","91710","CA"
"219210","ACTIVE CANCEL","41 | 0","06/23/1988","12/31/2023","DBA: CHUCK E CHEESES 43                        CEC ENTERTAINMENT INC                         4345 W NOBLE AVE,                         VISALIA, CA  93277","1707 MARKET PLACE BLVD, STE 200                              C/O LICENSING DEPT , IRVING, TX  75063-8049","","","","21","5406","4345 W NOBLE AVE","VISALIA","54","93277","1707 MARKET PLACE BLVD, STE 200","IRVING","75063","TX"
"228475","ACTIVE CANCEL","21 | 0","01/23/1989","05/31/2024","DBA: WELCOME MARKET                        ISSA, MAHMOUD A                         1141 FOLSOM ST,                         SAN FRANCISCO, CA  94103-3931","","","7","","24","3800","1141 FOLSOM ST","SAN FRANCISCO","38","94103","","","",""
"288501","ACTIVE CANCEL","41 | 0","10/19/1993","12/31/2023","DBA: CHUCK E CHEESES 414                        CEC ENTERTAINMENT INC                         25110 HANCOCK AVE, STE 101-106,                         MURRIETA, CA  92562","1707 MARKET PLACE BLVD, STE 200                              C/O LICENSING DEPT , IRVING, TX  75063-8049","","","","7","3323","25110 HANCOCK AVE, STE 101-106","MURRIETA","33","92562","1707 MARKET PLACE BLVD, STE 200","IRVING","75063","TX"
"357983","ACTIVE NREN","41 | 0","10/18/1999","09/30/2023","DBA: BABITA MEXICUISINE                        BERRELLEZA, ELBA MARINA                         1823-25 S SAN GABRIEL BLVD,                         SAN GABRIEL, CA  91776","","41-326041","7","","2","1950","1823-25 S SAN GABRIEL BLVD","SAN GABRIEL","19","91776","","","",""
"386936","REVPEN ACTIVE","02 | 0","12/02/2002","06/30/2024","DBA: CATANO WINERY                        GATES, ANNA KATON                         2861 MURRAY RIDGE RD,                         SAN ANDREAS, CA  95349","PO BOX 1173                              SAN ANDREAS, CA  95249","","","","29","0500","2861 MURRAY RIDGE RD","SAN ANDREAS","05","95349","PO BOX 1173","SAN ANDREAS","95249","CA"
"386936","REVPEN ACTIVE","02 | 0","12/02/2002","06/30/2024","DBA: CATANO WINERY                        GATES, ANNA KATON                         2861 MURRAY RIDGE RD,                         SAN ANDREAS, CA  95349","PO BOX 1173                              SAN ANDREAS, CA  95249","","","","29","0500","2861 MURRAY RIDGE RD","SAN ANDREAS","05","95349","PO BOX 1173","SAN ANDREAS","95249","CA"
"406082","REVPEN ACTIVE","21 | 0","12/22/2003","11/30/2023","DBA: REYES ADOBE LIQUOR                        SWAMI, ANUPAMKUMAR PUNAMCHAND                         30313 CANWOOD ST, STE 21,                         AGOURA HILLS, CA  91301","","21-271963","","","5","1982","30313 CANWOOD ST, STE 21","AGOURA HILLS","19","91301","","","",""
"406082","REVPEN ACTIVE","21 | 0","12/22/2003","11/30/2023","DBA: REYES ADOBE LIQUOR                        SWAMI, ANUPAMKUMAR PUNAMCHAND                         30313 CANWOOD ST, STE 21,                         AGOURA HILLS, CA  91301","","21-271963","","","5","1982","30313 CANWOOD ST, STE 21","AGOURA HILLS","19","91301","","","",""
"406082","REVPEN ACTIVE","21 | 0","12/22/2003","11/30/2023","DBA: REYES ADOBE LIQUOR                        SWAMI, ANUPAMKUMAR PUNAMCHAND                         30313 CANWOOD ST, STE 21,                         AGOURA HILLS, CA  91301","","21-271963","","","5","1982","30313 CANWOOD ST, STE 21","AGOURA HILLS","19","91301","","","",""
"412454","PEND CANCEL","41 | 0","05/24/2004","01/31/2024","DBA: MICHAELANGELOS PIZZA RESTAURANT INC                        MICHAELANGELOS PIZZA RESTAURANT INC                         552 W ARROW HWY,                         SAN DIMAS, CA  91773","PO BOX 1017                              CHINO HILLS, CA  91709-0034","41-396188/ 41-649356","7,8","","2","1970","552 W ARROW HWY","SAN DIMAS","19","91773","PO BOX 1017","CHINO HILLS","91709","CA"
"412955","REVPEN SUSPEN","02 | 1","06/09/2004","06/30/2024","DBA: RIVERBEND CELLARS                        RIVERBEND CELLARS LLC                         12990 & 13056 HIGHWAY 254,                         MYERS FLAT, CA  95554","PO BOX 209                              MYERS FLAT, CA  95554","02-399222","","","28","1200","12990 & 13056 HIGHWAY 254","MYERS FLAT","12","95554","PO BOX 209","MYERS FLAT","95554","CA"
"412955","REVPEN SUSPEN","02 | 1","06/09/2004","06/30/2024","DBA: RIVERBEND CELLARS                        RIVERBEND CELLARS LLC                         12990 & 13056 HIGHWAY 254,                         MYERS FLAT, CA  95554","PO BOX 209                              MYERS FLAT, CA  95554","02-399222","","","28","1200","12990 & 13056 HIGHWAY 254","MYERS FLAT","12","95554","PO BOX 209","MYERS FLAT","95554","CA"
"412955","REVPEN SUSPEN","81 | 1","06/09/2004","06/30/2024","DBA: RIVERBEND CELLARS                        RIVERBEND CELLARS LLC                         12990 & 13056 HIGHWAY 254,                         MYERS FLAT, CA  95554","PO BOX 209                              MYERS FLAT, CA  95554","02-399222","","","28","1200","12990 & 13056 HIGHWAY 254","MYERS FLAT","12","95554","PO BOX 209","MYERS FLAT","95554","CA"
