"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"58223","ACTIVE SUREND","21 | 0","01/01/1994","06/30/2024","DBA: RITE AID STORE 6042                        THRIFTY PAYLESS, INC.                         420 GRASS VALLEY HWY,                         AUBURN, CA  95603","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT                              ATTN: RUTE CANTOR, SAN FRANCISCO, CA  94105","","","","23","3101","420 GRASS VALLEY HWY","AUBURN","31","95603","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT","SAN FRANCISCO","94105","CA"
"234321","ACTIVE CANCEL","41 | 0","07/05/1989","01/31/2025","DBA: KATYS PLACE                        ARICAN, A LIMITED PARTNERSHIP                         MISSION 3 N/E OF 6TH ,                         CARMEL, CA  93921","PO BOX 7467                              CARMEL, CA  93921","","","","26","2701","MISSION 3 N/E OF 6TH","CARMEL","27","93921","PO BOX 7467","CARMEL","93921","CA"
"269384","ACTIVE CANCEL","21 | 0","03/30/1992","04/30/2024","DBA: WAH MEI HING MARKET & LIQUOR                        VOONG, STEVE                         3432 INTERNATIONAL BLVD,                         OAKLAND, CA  94601","","","","","22","0109","3432 INTERNATIONAL BLVD","OAKLAND","01","94601","","","",""
"311443","ACTIVE SUREND","21 | 0","09/28/1995","06/30/2024","DBA: RITE AID STORE 6058                        THRIFTY PAYLESS, INC.                         31 FAIR LN,                         PLACERVILLE, CA  95667","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT                              ATTN: RUTE CANTOR, SAN FRANCISCO, CA  94105","21-176294/ 21-656542","","","23","0901","31 FAIR LN","PLACERVILLE","09","95667","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT","SAN FRANCISCO","94105","CA"
"326457","ACTIVE SUREND","47 | 0","04/17/1997","03/31/2024","DBA: HONG KONG EAST OCEAN RESTAURANT                        HONG KONG EAST OCEAN RESTAURANT LTD                         3199 POWELL ST,                         EMERYVILLE, CA  94608","","47-207637/ 47-648935","7","","22","0104","3199 POWELL ST","EMERYVILLE","01","94608","","","",""
"338669","ACTIVE CANCEL","47 | 0","02/18/1998","07/31/2024","DBA: LOUS FISH SHACK                        D & G COMPANY LLC                         300 JEFFERSON ST,                         SAN FRANCISCO, CA  94133","123 2ND ST                              SAUSALITO, CA  94965-2526","47-217577/ 47-650245","","","24","3800","300 JEFFERSON ST","SAN FRANCISCO","38","94133","123 2ND ST","SAUSALITO","94965","CA"
"338669","ACTIVE CANCEL","47 | 0","02/18/1998","07/31/2024","DBA: LOUS FISH SHACK                        D & G COMPANY LLC                         300 JEFFERSON ST,                         SAN FRANCISCO, CA  94133","123 2ND ST                              SAUSALITO, CA  94965-2526","47-217577/ 47-650245","","","24","3800","300 JEFFERSON ST","SAN FRANCISCO","38","94133","123 2ND ST","SAUSALITO","94965","CA"
"396025","ACTIVE CANCEL","21 | 0","02/03/2003","01/31/2025","DBA: RUPS MARKET                        DHALIWAL, RUP SINGH                         1567 E SPRINGVILLE AVE,                         PORTERVILLE, CA  93257","","21-332141/ 21-655080","","","21","5400","1567 E SPRINGVILLE AVE","PORTERVILLE","54","93257","","","",""
"404456","ACTIVE CANCEL","47 | 0","10/27/2004","09/30/2024","DBA: BANDITS GRILL & BAR                        MANZOS BANDITS INC                         589 N MOORPARK RD,                         THOUSAND OAKS, CA  91360","589 N MOORPARK RD                              THOUSAND OAKS, CA  91360","","","","12","5607","589 N MOORPARK RD","THOUSAND OAKS","56","91360","589 N MOORPARK RD","THOUSAND OAKS","91360","CA"
"410822","ACTIVE CANCEL","41 | 0","05/07/2004","04/30/2024","DBA: GHIRINGHELLIS PIZZARIA                        FERRERO, EDWARD J                         45 BROADWAY BLVD,                         FAIRFAX, CA  94930-1653","101 BENICIA RD                              VALLEJO, CA  94590","41-177314/ 41-655326","7","","27","2103","45 BROADWAY BLVD","FAIRFAX","21","94930","101 BENICIA RD","VALLEJO","94590","CA"
"414067","REVPEN ACTIVE","41 | 0","12/20/2004","11/30/2024","DBA: TONYS SEA LANDING                        TONYS AT LAKE MISSION VIEJO INC                         22555 OLYMPIAD RD,                         MISSION VIEJO, CA  92692","","","7","","11","3027","22555 OLYMPIAD RD","MISSION VIEJO","30","92692","","","",""
"414067","REVPEN ACTIVE","41 | 0","12/20/2004","11/30/2024","DBA: TONYS SEA LANDING                        TONYS AT LAKE MISSION VIEJO INC                         22555 OLYMPIAD RD,                         MISSION VIEJO, CA  92692","","","7","","11","3027","22555 OLYMPIAD RD","MISSION VIEJO","30","92692","","","",""
"426021","ACTIVE CANCEL","47 | 0","07/15/2008","06/30/2024","DBA: IL PICCOLINO                        ABISTRO LLC                         350 N ROBERTSON BLVD,                         WEST HOLLYWOOD, CA  90048-2413","8900 MELROSE AVE , #201                              WEST HOLLYWOOD, CA  90069","48-427101/ 47-646755","2,7","","4","1983","350 N ROBERTSON BLVD","WEST HOLLYWOOD","19","90048","8900 MELROSE AVE , #201","WEST HOLLYWOOD","90069","CA"
"527679","ACTIVE CANCEL","48 | 1","12/20/2013","11/30/2024","DBA: PARLIAMENT                        CDJ GROUP, LLC                         811 WASHINGTON ST,                         OAKLAND, CA  94607-4029","7925 FONTAINE ST                              OAKLAND, CA  94605","48-413769/ 48-655601","7","ABC ESCROW 12304 SANTA MONICA BLVD STE 100 LOS ANGELES, CA  90025-2586","22","0109","811 WASHINGTON ST","OAKLAND","01","94607","7925 FONTAINE ST","OAKLAND","94605","CA"
"527679","ACTIVE CANCEL","58 | 1","12/20/2013","11/30/2024","DBA: PARLIAMENT                        CDJ GROUP, LLC                         811 WASHINGTON ST,                         OAKLAND, CA  94607-4029","7925 FONTAINE ST                              OAKLAND, CA  94605","48-413769/ 48-655601","7","ABC ESCROW 12304 SANTA MONICA BLVD STE 100 LOS ANGELES, CA  90025-2586","22","0109","811 WASHINGTON ST","OAKLAND","01","94607","7925 FONTAINE ST","OAKLAND","94605","CA"
"528044","ACTIVE CANCEL","48 | 0","12/24/2014","11/30/2024","DBA: DEJA VU BAR & NIGHTCLUB                        ONTARIO FOOD & BEVERAGE, LLC                         5282 MISSION BLVD,                         ONTARIO, CA  91762-4543","","47-448580/ 47-641762","7","CALIFORNIA BUSINESS ESCROW INC 1748 MAIN ST ESCALON, CA  95320-1927","7","3607","5282 MISSION BLVD","ONTARIO","36","91762","","","",""
"534322","ACTIVE CANCEL","48 | 2","08/26/2013","07/31/2024","DBA: CASA                        CASA WEST 19TH STREET LLC                         820 W 19TH ST,                         COSTA MESA, CA  92627-3519","1835 NEWPORT BLVD, A109-184                              COSTA MESA, CA  92627-5031","47-411830/ 48-648600","","","11","3004","820 W 19TH ST","COSTA MESA","30","92627","1835 NEWPORT BLVD, A109-184","COSTA MESA","92627","CA"
"534322","ACTIVE CANCEL","58 | 2","08/26/2013","07/31/2024","DBA: CASA                        CASA WEST 19TH STREET LLC                         820 W 19TH ST,                         COSTA MESA, CA  92627-3519","1835 NEWPORT BLVD, A109-184                              COSTA MESA, CA  92627-5031","47-411830/ 48-648600","","","11","3004","820 W 19TH ST","COSTA MESA","30","92627","1835 NEWPORT BLVD, A109-184","COSTA MESA","92627","CA"
"534322","ACTIVE CANCEL","77 | 2","08/26/2013","07/31/2024","DBA: CASA                        CASA WEST 19TH STREET LLC                         820 W 19TH ST,                         COSTA MESA, CA  92627-3519","1835 NEWPORT BLVD, A109-184                              COSTA MESA, CA  92627-5031","47-411830/ 48-648600","","","11","3004","820 W 19TH ST","COSTA MESA","30","92627","1835 NEWPORT BLVD, A109-184","COSTA MESA","92627","CA"
"573652","REVPEN ACTIVE","41 | 0","11/09/2016","10/31/2024","DBA: JOURNEY TO THE DUMPLING INC                        JOURNEY TO THE DUMPLING, INC.                         7419 LAGUNA BLVD, STE 180,                         ELK GROVE, CA  95758","","","","","23","3407","7419 LAGUNA BLVD, STE 180","ELK GROVE","34","95758","","","",""
"573652","REVPEN ACTIVE","41 | 0","11/09/2016","10/31/2024","DBA: JOURNEY TO THE DUMPLING INC                        JOURNEY TO THE DUMPLING, INC.                         7419 LAGUNA BLVD, STE 180,                         ELK GROVE, CA  95758","","","","","23","3407","7419 LAGUNA BLVD, STE 180","ELK GROVE","34","95758","","","",""
"580564","ACTIVE CANCEL","41 | 1","07/12/2017","06/30/2024","DBA: LA FRITANGUERA                        MOMBACHO, INC.                         1819 COLFAX ST,                         CONCORD, CA  94520-2117","","","7","","22","0703","1819 COLFAX ST","CONCORD","07","94520","","","",""
"580564","ACTIVE CANCEL","58 | 1","07/12/2017","06/30/2024","DBA: LA FRITANGUERA                        MOMBACHO, INC.                         1819 COLFAX ST,                         CONCORD, CA  94520-2117","","","7","","22","0703","1819 COLFAX ST","CONCORD","07","94520","","","",""
"581930","SUREND CANCEL","20 | 0","09/25/2017","08/31/2024","DBA: ALE TALES                        NOBLE BREWER BEER COMPANY INC                         5269 LINDA VISTA RD,                         SAN DIEGO, CA  92110-2604","562 WHITNEY ST                              SAN LEANDRO, CA  94577-1114","20-575025/ 20-648965","7","BAY COMMERCIAL BANK 500 YGNACIO VALLEY RD STE 200 WALNUT CREEK, CA  94596","10","3710","5269 LINDA VISTA RD","SAN DIEGO","37","92110","562 WHITNEY ST","SAN LEANDRO","94577","CA"
"599115","ACTIVE CANCEL","47 | 0","01/08/2019","12/31/2024","DBA: COCO PALM                        BEACH SPACE                         111 PALM ST,                         NEWPORT BEACH, CA  92661-1212","2426 W EDINGER AVE                              SANTA ANA, CA  92704-3518","47-562562/ 47-650394","7","","11","3013","111 PALM ST","NEWPORT BEACH","30","92661","2426 W EDINGER AVE","SANTA ANA","92704","CA"
"602393","ACTIVE CANCEL","41 | 0","03/14/2019","02/29/2024","DBA: ISSARA THAI CUISINE                        THAI HUB LLC                         7251 WARNER AVE, STE F,                         HUNTINGTON BEACH, CA  92647-5487","","41-521914/ 41-654963","","CALIFORNIA BUSINESS ESCROW 1748 MAIN ST ESCALON, CA  95320-1927","11","3010","7251 WARNER AVE, STE F","HUNTINGTON BEACH","30","92647","","","",""
