"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"55940","ACTIVE CANCEL","47 | 0","01/01/1994","10/31/2023","DBA: MIKE RAWITSER GOLF SHOP                        RAWITSER, MICHAEL                         1560 OAKLAND RD,                         SAN JOSE, CA  95131-2430","","","A","","25","4313","1560 OAKLAND RD","SAN JOSE","43","95131","","","",""
"278839","ACTIVE CANCEL","47 | 1","01/27/1993","09/30/2023","DBA: REYNAS RESTAURANT                        SALAS, REYNA                         331-333 E ST,                         LEMOORE, CA  93245","333 E ST                              LEMOORE, CA  93245-2701","","7","","21","1603","331-333 E ST","LEMOORE","16","93245","333 E ST","LEMOORE","93245","CA"
"278839","ACTIVE CANCEL","58 | 1","01/27/1993","09/30/2023","DBA: REYNAS RESTAURANT                        SALAS, REYNA                         331-333 E ST,                         LEMOORE, CA  93245","333 E ST                              LEMOORE, CA  93245-2701","","7","","21","1603","331-333 E ST","LEMOORE","16","93245","333 E ST","LEMOORE","93245","CA"
"280275","PEND ACTIVE","06 | 0","05/26/2023","04/30/2024","DBA: NAPA WINE COMPANY                        OAKVILLE WINERY ACQUISITION GROUP L-PSHIP                         7830-40 ST HELENA HWY,                         OAKVILLE, CA  94562","PO BOX 434                              OAKVILLE, CA  94562","","","","27","2800","7830-40 ST HELENA HWY","OAKVILLE","28","94562","PO BOX 434","OAKVILLE","94562","CA"
"336867","ACTIVE CANCEL","21 | 0","04/16/1998","03/31/2024","DBA: WING HOP FUNG GINSENG INC                        WING HOP FUNG GINSENG INC                         727 N BROADWAY, STE 102,                         LOS ANGELES, CA  90012","10052 GARVEY AVE                              EL MONTE, CA  91733","21-201901/ 21-636838","7","","4","1933","727 N BROADWAY, STE 102","LOS ANGELES","19","90012","10052 GARVEY AVE","EL MONTE","91733","CA"
"363088","ACTIVE CANCEL","41 | 0","03/28/2000","02/29/2024","DBA: RANCHO DEL PUEBLO GOLF COURSE                        SAN JOSE GOLF LLC                         1649 HERMOCILLA WY,                         SAN JOSE, CA  95116","5341 OLD REDWOOD HWY, STE 202                              PETALUMA, CA  94954-7127","","7","","25","4313","1649 HERMOCILLA WY","SAN JOSE","43","95116","5341 OLD REDWOOD HWY, STE 202","PETALUMA","94954","CA"
"366271","ACTIVE CANCEL","41 | 0","07/17/2000","06/30/2023","DBA: IMPERIAL CHINESE RESTAURANT                        LING, HSIAO YUEH                         5772-74 LOS ANGELES AVE,                         SIMI VALLEY, CA  93063","5772 E LOS ANGELES AVE.                              SIMI VALLEY, CA  93063","41-329928/ 41-644007","","","12","5609","5772-74 LOS ANGELES AVE","SIMI VALLEY","56","93063","5772 E LOS ANGELES AVE.","SIMI VALLEY","93063","CA"
"401608","ACTIVE CANCEL","41 | 0","08/27/2003","07/31/2023","DBA: LA VEROS MEXICAN FOOD & BEER                        GOMEZLOPEZ, FRANCISCO                         1205 SAVIERS RD,                         OXNARD, CA  93033-1731","","41-370693/ 41-645306","","","12","5603","1205 SAVIERS RD","OXNARD","56","93033","","","",""
"408472","ACTIVE CANCEL","41 | 0","03/11/2004","02/29/2024","DBA: MARISCOS LA BRISA RESTAURANT                        PRECIADO, BERTA ALICIA                         2951 S VINEYARD AVE,                         ONTARIO, CA  91761","","41-315561/ 41-646303","","","7","3607","2951 S VINEYARD AVE","ONTARIO","36","91761","","","",""
